poly_id,s2_date,ndvi_finale,sorgente,distanza_giorni,ndvi_osservato
P091,2025-10-14,0.21066923076923078,interpolato,3,
P091,2025-10-19,0.21028461538461538,interpolato,5,
P091,2025-10-21,0.21013076923076923,interpolato,3,
P091,2025-10-24,0.2099,osservato,0,0.2099
P091,2025-10-29,0.19093333333333334,interpolato,5,
P091,2025-10-31,0.18334666666666666,interpolato,7,
P091,2025-11-08,0.153,osservato,0,0.153
P091,2025-11-10,0.1534,osservato,0,0.1534
P091,2025-11-13,0.1657923076923077,interpolato,3,
P091,2025-11-18,0.18644615384615384,interpolato,5,
P091,2025-11-20,0.1947076923076923,interpolato,3,
P091,2025-11-23,0.2071,osservato,0,0.2071
P091,2025-11-28,0.1939,osservato,0,0.1939
P091,2025-11-30,0.18853999999999999,interpolato,2,
P091,2025-12-03,0.1805,interpolato,5,
P091,2025-12-08,0.1671,osservato,0,0.1671
P091,2025-12-10,0.1334,osservato,0,0.1334
P091,2025-12-13,0.2002,osservato,0,0.2002
P091,2025-12-18,0.19106666666666666,interpolato,5,
P091,2025-12-20,0.18741333333333332,interpolato,7,
P091,2025-12-23,0.18193333333333334,interpolato,5,
P091,2025-12-28,0.1728,osservato,0,0.1728
P091,2025-12-30,0.14013321812292412,radar,2,
P092,2023-01-03,0.5024071605884073,radar,25,
P092,2023-01-08,0.44344688642084296,radar,20,
P092,2023-01-13,0.44344688642084296,radar,15,
P092,2023-01-18,0.5557958450149552,radar,10,
P092,2023-01-23,0.5557958450149552,radar,5,
P092,2023-01-28,0.2276,osservato,0,0.2276
P092,2023-02-02,0.219,osservato,0,0.219
P092,2023-02-07,0.2011,osservato,0,0.2011
P092,2023-02-12,0.1544,osservato,0,0.1544
P092,2023-02-17,0.1803,osservato,0,0.1803
P092,2023-02-22,0.1848,interpolato,5,
P092,2023-02-27,0.1893,interpolato,10,
P092,2023-03-09,0.1983,osservato,0,0.1983
P092,2023-03-14,0.201925,interpolato,5,
P092,2023-03-19,0.20555,interpolato,10,
P092,2023-03-24,0.209175,interpolato,5,
P092,2023-03-29,0.2128,osservato,0,0.2128
P092,2023-04-03,0.2042,osservato,0,0.2042
P092,2023-04-08,0.19155,interpolato,5,
P092,2023-04-13,0.1789,osservato,0,0.1789
P092,2023-04-18,0.19135000000000002,interpolato,5,
P092,2023-04-23,0.2038,osservato,0,0.2038
P092,2023-04-28,0.24257,interpolato,5,
P092,2023-05-03,0.28134000000000003,interpolato,10,
P092,2023-05-08,0.32011,interpolato,15,
P092,2023-05-13,0.35888000000000003,interpolato,20,
P092,2023-05-18,0.39765000000000006,interpolato,25,
P092,2023-05-23,0.43642000000000003,interpolato,20,
P092,2023-05-28,0.47519,interpolato,15,
P092,2023-06-02,0.5139600000000001,interpolato,10,
P092,2023-06-07,0.55273,interpolato,5,
P092,2023-06-12,0.5915,osservato,0,0.5915
P092,2023-06-17,0.6537,osservato,0,0.6537
P092,2023-06-22,0.6331666666666667,interpolato,5,
P092,2023-06-27,0.6126333333333333,interpolato,5,
P092,2023-07-02,0.5921,osservato,0,0.5921
P092,2023-07-07,0.7894,osservato,0,0.7894
P092,2023-07-12,0.7078,osservato,0,0.7078
P092,2023-07-17,0.7328,osservato,0,0.7328
P092,2023-07-22,0.6339,osservato,0,0.6339
P092,2023-07-27,0.5973,osservato,0,0.5973
P092,2023-08-01,0.6369,interpolato,5,
P092,2023-08-06,0.6765,osservato,0,0.6765
P092,2023-08-11,0.61,osservato,0,0.61
P092,2023-08-16,0.5906,osservato,0,0.5906
P092,2023-08-21,0.5613,osservato,0,0.5613
P092,2023-08-26,0.299,osservato,0,0.299
P092,2023-08-31,0.2673,osservato,0,0.2673
P092,2023-09-05,0.2492,osservato,0,0.2492
P092,2023-09-10,0.2539,osservato,0,0.2539
P092,2023-09-15,0.26006666666666667,interpolato,5,
P092,2023-09-20,0.2662333333333333,interpolato,5,
P092,2023-09-25,0.2724,osservato,0,0.2724
P092,2023-09-30,0.2498,osservato,0,0.2498
P092,2023-10-05,0.13019999999999998,interpolato,5,
P092,2023-10-10,0.0106,osservato,0,0.0106
P092,2023-10-15,0.062259999999999996,interpolato,5,
P092,2023-10-20,0.11392,interpolato,10,
P092,2023-10-25,0.16557999999999998,interpolato,10,
P092,2023-10-30,0.21724,interpolato,5,
P092,2023-11-04,0.2689,osservato,0,0.2689
P092,2023-11-09,0.26646,interpolato,5,
P092,2023-11-14,0.26402,interpolato,10,
P092,2023-11-19,0.26158,interpolato,10,
P092,2023-11-24,0.25914,interpolato,5,
P092,2023-11-29,0.2567,osservato,0,0.2567
P092,2023-12-09,0.1457,osservato,0,0.1457
P092,2023-12-14,0.19745000000000001,interpolato,5,
P092,2023-12-19,0.2492,osservato,0,0.2492
P092,2023-12-24,0.2245,osservato,0,0.2245
P092,2023-12-29,0.2215,interpolato,5,
P092,2024-01-03,0.2185,interpolato,10,
P092,2024-01-08,0.2155,interpolato,5,
P092,2024-01-13,0.2125,osservato,0,0.2125
P092,2024-01-18,0.21234999999999998,interpolato,5,
P092,2024-01-23,0.2122,osservato,0,0.2122
P092,2024-01-28,0.20805,interpolato,5,
P092,2024-02-02,0.2039,osservato,0,0.2039
P092,2024-02-07,0.2121,interpolato,5,
P092,2024-02-12,0.2203,interpolato,10,
P092,2024-02-17,0.22849999999999998,interpolato,15,
P092,2024-02-22,0.2367,interpolato,10,
P092,2024-02-27,0.2449,interpolato,5,
P092,2024-03-03,0.2531,osservato,0,0.2531
P092,2024-03-08,0.247975,interpolato,5,
P092,2024-03-13,0.24285,interpolato,10,
P092,2024-03-18,0.237725,interpolato,5,
P092,2024-03-23,0.2326,osservato,0,0.2326
P092,2024-03-28,0.22775,interpolato,5,
P092,2024-04-02,0.2229,osservato,0,0.2229
P092,2024-04-07,0.223,osservato,0,0.223
P092,2024-04-12,0.2198,osservato,0,0.2198
P092,2024-04-17,0.33066666666666666,interpolato,5,
P092,2024-04-22,0.44153333333333333,interpolato,10,
P092,2024-04-27,0.5524,interpolato,15,
P092,2024-05-02,0.6632666666666667,interpolato,10,
P092,2024-05-07,0.7741333333333333,interpolato,5,
P092,2024-05-12,0.885,osservato,0,0.885
P092,2024-05-17,0.8604,osservato,0,0.8604
P092,2024-05-22,0.9138,osservato,0,0.9138
P092,2024-05-27,0.9357,interpolato,5,
P092,2024-06-01,0.9576,osservato,0,0.9576
P092,2024-06-06,0.9548,osservato,0,0.9548
P092,2024-06-11,0.9188000000000001,interpolato,5,
P092,2024-06-16,0.8828,osservato,0,0.8828
P092,2024-06-21,0.68435,interpolato,5,
P092,2024-06-26,0.4859,osservato,0,0.4859
P092,2024-07-01,0.69745,interpolato,5,
P092,2024-07-06,0.909,osservato,0,0.909
P092,2024-07-11,0.9204,osservato,0,0.9204
P092,2024-07-26,0.8468,osservato,0,0.8468
P092,2024-07-31,0.281,osservato,0,0.281
P092,2024-08-05,0.6001,osservato,0,0.6001
P092,2024-08-10,0.8211,osservato,0,0.8211
P092,2024-08-15,0.8124,osservato,0,0.8124
P092,2024-08-20,0.8302,interpolato,5,
P092,2024-08-25,0.848,osservato,0,0.848
P092,2024-08-30,0.8075,osservato,0,0.8075
P092,2024-09-04,0.80775,interpolato,5,
P092,2024-09-09,0.808,osservato,0,0.808
P092,2024-09-14,0.7397250000000001,interpolato,5,
P092,2024-09-19,0.6714500000000001,interpolato,10,
P092,2024-09-24,0.603175,interpolato,5,
P092,2024-09-29,0.5349,osservato,0,0.5349
P092,2024-10-04,0.56615,interpolato,5,
P092,2024-10-09,0.5974,interpolato,10,
P092,2024-10-14,0.62865,interpolato,15,
P092,2024-10-19,0.6599,interpolato,10,
P092,2024-10-24,0.69115,interpolato,5,
P092,2024-10-29,0.7224,osservato,0,0.7224
P092,2024-11-03,0.8425,osservato,0,0.8425
P092,2024-11-08,0.8533,interpolato,5,
P092,2024-11-13,0.8641,osservato,0,0.8641
P092,2024-11-18,0.8331,interpolato,5,
P092,2024-11-23,0.8021,osservato,0,0.8021
P092,2024-11-28,0.73495,interpolato,5,
P092,2024-12-03,0.6678,interpolato,10,
P092,2024-12-08,0.60065,interpolato,5,
P092,2024-12-13,0.5335,osservato,0,0.5335
P092,2024-12-18,0.53735,interpolato,5,
P092,2024-12-23,0.5412,osservato,0,0.5412
P092,2024-12-28,0.506,osservato,0,0.506
P092,2025-01-02,0.4967666666666667,interpolato,5,
P092,2025-01-07,0.4875333333333333,interpolato,5,
P092,2025-01-12,0.4783,osservato,0,0.4783
P092,2025-01-17,0.4095,osservato,0,0.4095
P092,2025-01-22,0.41845,interpolato,5,
P092,2025-01-27,0.4274,interpolato,10,
P092,2025-02-01,0.43634999999999996,interpolato,5,
P092,2025-02-06,0.4453,osservato,0,0.4453
P092,2025-02-11,0.4353,interpolato,5,
P092,2025-02-16,0.4253,osservato,0,0.4253
P092,2025-02-21,0.4423,osservato,0,0.4423
P092,2025-02-26,0.55695,interpolato,5,
P092,2025-03-03,0.6716,osservato,0,0.6716
P092,2025-03-08,0.7265999999999999,interpolato,5,
P092,2025-03-13,0.7816,interpolato,10,
P092,2025-03-15,0.8036,interpolato,8,
P092,2025-03-18,0.8366,interpolato,5,
P092,2025-03-23,0.8916,osservato,0,0.8916
P092,2025-03-25,0.6863,osservato,0,0.6863
P092,2025-03-28,0.75197,interpolato,3,
P092,2025-04-02,0.8614200000000001,interpolato,2,
P092,2025-04-04,0.9052,osservato,0,0.9052
P092,2025-04-07,0.9117999999999999,interpolato,3,
P092,2025-04-12,0.9228,osservato,0,0.9228
P092,2025-04-14,0.9101199999999999,interpolato,2,
P092,2025-04-17,0.8911,osservato,0,0.8911
P092,2025-04-22,0.9068,osservato,0,0.9068
P092,2025-04-24,0.9176,osservato,0,0.9176
P092,2025-04-27,0.6372,osservato,0,0.6372
P092,2025-05-02,0.8997,osservato,0,0.8997
P092,2025-05-04,0.89098,interpolato,2,
P092,2025-05-07,0.8779,interpolato,5,
P092,2025-05-12,0.8561,osservato,0,0.8561
P092,2025-05-14,0.8896,osservato,0,0.8896
P092,2025-05-17,0.8894,osservato,0,0.8894
P092,2025-05-22,0.8469666666666666,interpolato,5,
P092,2025-05-24,0.8299933333333334,interpolato,7,
P092,2025-05-27,0.8045333333333333,interpolato,5,
P092,2025-06-01,0.7621,osservato,0,0.7621
P092,2025-06-03,0.8628,osservato,0,0.8628
P092,2025-06-11,0.8657,osservato,0,0.8657
P092,2025-06-13,0.8613,osservato,0,0.8613
P092,2025-06-16,0.8234,osservato,0,0.8234
P092,2025-06-21,0.3136,osservato,0,0.3136
P092,2025-06-23,0.32208,interpolato,2,
P092,2025-06-26,0.3348,osservato,0,0.3348
P092,2025-07-01,0.4734,interpolato,5,
P092,2025-07-03,0.52884,interpolato,7,
P092,2025-07-06,0.612,interpolato,5,
P092,2025-07-11,0.7506,osservato,0,0.7506
P092,2025-07-13,0.7349600000000001,interpolato,2,
P092,2025-07-16,0.7115,osservato,0,0.7115
P092,2025-07-21,0.2081,osservato,0,0.2081
P092,2025-07-23,0.2279,osservato,0,0.2279
P092,2025-07-26,0.3569,osservato,0,0.3569
P092,2025-07-31,0.6039,osservato,0,0.6039
P092,2025-08-02,0.65986,interpolato,2,
P092,2025-08-05,0.7438,osservato,0,0.7438
P092,2025-08-12,0.732,osservato,0,0.732
P092,2025-08-15,0.6968,osservato,0,0.6968
P092,2025-08-20,0.6918,osservato,0,0.6918
P092,2025-08-22,0.7956,osservato,0,0.7956
P092,2025-08-25,0.72375,interpolato,3,
P092,2025-08-30,0.604,osservato,0,0.604
P092,2025-09-01,0.2771,osservato,0,0.2771
P092,2025-09-04,0.3023,osservato,0,0.3023
P092,2025-09-11,0.7563,osservato,0,0.7563
P092,2025-09-14,0.7793625,interpolato,3,
P092,2025-09-19,0.8178,osservato,0,0.8178
P092,2025-09-21,0.7517,osservato,0,0.7517
P092,2025-09-24,0.7807625,interpolato,3,
P092,2025-09-29,0.8292,osservato,0,0.8292
P092,2025-10-01,0.6329,osservato,0,0.6329
P092,2025-10-04,0.213,osservato,0,0.213
P092,2025-10-09,0.2291,osservato,0,0.2291
P092,2025-10-11,0.28340666666666664,interpolato,2,
P092,2025-10-14,0.3648666666666667,interpolato,5,
P092,2025-10-19,0.5006333333333334,interpolato,5,
P092,2025-10-21,0.55494,interpolato,3,
P092,2025-10-24,0.6364,osservato,0,0.6364
P092,2025-10-29,0.5949,osservato,0,0.5949
P092,2025-10-31,0.61272,interpolato,2,
P092,2025-11-08,0.684,osservato,0,0.684
P092,2025-11-10,0.6833,osservato,0,0.6833
P092,2025-11-13,0.6915384615384615,interpolato,3,
P092,2025-11-18,0.7052692307692308,interpolato,5,
P092,2025-11-20,0.7107615384615384,interpolato,3,
P092,2025-11-23,0.719,osservato,0,0.719
P092,2025-11-28,0.7088,osservato,0,0.7088
P092,2025-11-30,0.6910999999999999,interpolato,2,
P092,2025-12-03,0.66455,interpolato,5,
P092,2025-12-08,0.6203,osservato,0,0.6203
P092,2025-12-10,0.6166,osservato,0,0.6166
P092,2025-12-13,0.6807,osservato,0,0.6807
P092,2025-12-18,0.6794666666666667,interpolato,5,
P092,2025-12-20,0.6789733333333333,interpolato,7,
P092,2025-12-23,0.6782333333333334,interpolato,5,
P092,2025-12-28,0.677,osservato,0,0.677
P092,2025-12-30,0.5220618959799337,radar,2,
P093,2023-01-03,,non_stimabile,25,
P093,2023-01-08,,non_stimabile,20,
P093,2023-01-13,,non_stimabile,15,
P093,2023-01-18,,non_stimabile,10,
P093,2023-01-23,,non_stimabile,5,
P093,2023-01-28,0.2491,osservato,0,0.2491
P093,2023-02-02,0.2353,osservato,0,0.2353
P093,2023-02-07,0.2609,osservato,0,0.2609
P093,2023-02-12,0.2132,osservato,0,0.2132
P093,2023-02-17,0.1958,osservato,0,0.1958
P093,2023-02-22,0.20595,interpolato_inaffidabile,5,
P093,2023-02-27,0.21610000000000001,interpolato_inaffidabile,10,
P093,2023-03-09,0.2364,osservato,0,0.2364
P093,2023-03-14,0.2228,interpolato_inaffidabile,5,
P093,2023-03-19,0.2092,interpolato_inaffidabile,10,
P093,2023-03-24,0.1956,interpolato_inaffidabile,5,
P093,2023-03-29,0.182,osservato,0,0.182
P093,2023-04-03,0.1796,osservato,0,0.1796
P093,2023-04-08,0.16425,interpolato_inaffidabile,5,
P093,2023-04-13,0.1489,osservato,0,0.1489
P093,2023-04-18,0.15710000000000002,interpolato_inaffidabile,5,
P093,2023-04-23,0.1653,osservato,0,0.1653
P093,2023-04-28,0.18138,interpolato_inaffidabile,5,
P093,2023-05-03,0.19746,interpolato_inaffidabile,10,
P093,2023-05-08,0.21354,interpolato_inaffidabile,10,
P093,2023-05-13,0.22962,interpolato_inaffidabile,5,
P093,2023-05-18,0.2457,osservato,0,0.2457
P093,2023-05-23,0.20078000000000001,interpolato_inaffidabile,5,
P093,2023-05-28,0.15586,interpolato_inaffidabile,10,
P093,2023-06-02,0.11094000000000001,interpolato_inaffidabile,10,
P093,2023-06-07,0.06602,interpolato_inaffidabile,5,
P093,2023-06-12,0.0211,osservato,0,0.0211
P093,2023-06-17,0.1674,osservato,0,0.1674
P093,2023-06-22,0.1877,osservato,0,0.1877
P093,2023-06-27,0.22715000000000002,interpolato_inaffidabile,5,
P093,2023-07-02,0.2666,osservato,0,0.2666
P093,2023-07-07,0.2264,osservato,0,0.2264
P093,2023-07-12,0.3196,osservato,0,0.3196
P093,2023-07-17,0.4143,osservato,0,0.4143
P093,2023-07-22,0.3757,osservato,0,0.3757
P093,2023-07-27,0.3204,osservato,0,0.3204
P093,2023-08-01,0.5734,interpolato_inaffidabile,5,
P093,2023-08-06,0.8264,osservato,0,0.8264
P093,2023-08-11,0.8212,osservato,0,0.8212
P093,2023-08-16,0.8678,osservato,0,0.8678
P093,2023-08-21,0.905,osservato,0,0.905
P093,2023-08-26,0.8695,osservato,0,0.8695
P093,2023-08-31,0.8696,osservato,0,0.8696
P093,2023-09-05,0.8621,osservato,0,0.8621
P093,2023-09-10,0.8388,osservato,0,0.8388
P093,2023-09-15,0.8288333333333333,interpolato_inaffidabile,5,
P093,2023-09-20,0.8188666666666666,interpolato_inaffidabile,5,
P093,2023-09-25,0.8089,osservato,0,0.8089
P093,2023-09-30,0.7389,osservato,0,0.7389
P093,2023-10-05,0.39195,interpolato_inaffidabile,5,
P093,2023-10-10,0.045,osservato,0,0.045
P093,2023-10-15,0.09618,interpolato_inaffidabile,5,
P093,2023-10-20,0.14736,interpolato_inaffidabile,10,
P093,2023-10-25,0.19854,interpolato_inaffidabile,10,
P093,2023-10-30,0.24972,interpolato_inaffidabile,5,
P093,2023-11-04,0.3009,osservato,0,0.3009
P093,2023-11-09,0.29248,interpolato_inaffidabile,5,
P093,2023-11-14,0.28406,interpolato_inaffidabile,10,
P093,2023-11-19,0.27564,interpolato_inaffidabile,10,
P093,2023-11-24,0.26721999999999996,interpolato_inaffidabile,5,
P093,2023-11-29,0.2588,osservato,0,0.2588
P093,2023-12-09,0.0697,osservato,0,0.0697
P093,2023-12-14,0.16995,interpolato_inaffidabile,5,
P093,2023-12-19,0.2702,osservato,0,0.2702
P093,2023-12-24,0.25,osservato,0,0.25
P093,2023-12-29,0.24795,interpolato_inaffidabile,5,
P093,2024-01-03,0.2459,interpolato_inaffidabile,10,
P093,2024-01-08,0.24384999999999998,interpolato_inaffidabile,5,
P093,2024-01-13,0.2418,osservato,0,0.2418
P093,2024-01-18,0.25075,interpolato_inaffidabile,5,
P093,2024-01-23,0.2597,osservato,0,0.2597
P093,2024-01-28,0.24564999999999998,interpolato_inaffidabile,5,
P093,2024-02-02,0.2316,osservato,0,0.2316
P093,2024-02-07,0.23361666666666667,interpolato_inaffidabile,5,
P093,2024-02-12,0.23563333333333333,interpolato_inaffidabile,10,
P093,2024-02-17,0.23765,interpolato_inaffidabile,15,
P093,2024-02-22,0.23966666666666667,interpolato_inaffidabile,10,
P093,2024-02-27,0.24168333333333333,interpolato_inaffidabile,5,
P093,2024-03-03,0.2437,osservato,0,0.2437
P093,2024-03-08,0.3674,interpolato_inaffidabile,5,
P093,2024-03-13,0.4911,osservato,0,0.4911
P093,2024-03-18,0.37085,interpolato_inaffidabile,5,
P093,2024-03-23,0.2506,osservato,0,0.2506
P093,2024-03-28,0.26144999999999996,interpolato_inaffidabile,5,
P093,2024-04-02,0.2723,osservato,0,0.2723
P093,2024-04-07,0.2602,osservato,0,0.2602
P093,2024-04-12,0.241,osservato,0,0.241
P093,2024-04-17,0.2183,interpolato_inaffidabile,5,
P093,2024-04-22,0.1956,interpolato_inaffidabile,10,
P093,2024-04-27,0.1729,interpolato_inaffidabile,15,
P093,2024-05-02,0.1502,interpolato_inaffidabile,10,
P093,2024-05-07,0.1275,interpolato_inaffidabile,5,
P093,2024-05-12,0.1048,osservato,0,0.1048
P093,2024-05-17,0.16505,interpolato_inaffidabile,5,
P093,2024-05-22,0.2253,osservato,0,0.2253
P093,2024-05-27,0.1919,osservato,0,0.1919
P093,2024-06-01,0.2686,osservato,0,0.2686
P093,2024-06-06,0.3675,osservato,0,0.3675
P093,2024-06-11,0.5657,osservato,0,0.5657
P093,2024-06-16,0.4182,osservato,0,0.4182
P093,2024-06-21,0.479675,interpolato_inaffidabile,5,
P093,2024-06-26,0.54115,interpolato_inaffidabile,10,
P093,2024-07-01,0.602625,interpolato_inaffidabile,5,
P093,2024-07-06,0.6641,osservato,0,0.6641
P093,2024-07-11,0.7098,osservato,0,0.7098
P093,2024-07-26,0.8387,osservato,0,0.8387
P093,2024-07-31,0.8589,osservato,0,0.8589
P093,2024-08-05,0.7858,osservato,0,0.7858
P093,2024-08-10,0.8763,osservato,0,0.8763
P093,2024-08-15,0.8517,osservato,0,0.8517
P093,2024-08-20,0.8314,interpolato_inaffidabile,5,
P093,2024-08-25,0.8111,osservato,0,0.8111
P093,2024-08-30,0.7699,osservato,0,0.7699
P093,2024-09-04,0.6804,osservato,0,0.6804
P093,2024-09-09,0.7516,osservato,0,0.7516
P093,2024-09-14,0.7169000000000001,interpolato_inaffidabile,5,
P093,2024-09-19,0.6822,interpolato_inaffidabile,10,
P093,2024-09-24,0.6475,interpolato_inaffidabile,5,
P093,2024-09-29,0.6128,osservato,0,0.6128
P093,2024-10-04,0.5649714285714286,interpolato_inaffidabile,5,
P093,2024-10-09,0.5171428571428571,interpolato_inaffidabile,10,
P093,2024-10-14,0.4693142857142857,interpolato_inaffidabile,15,
P093,2024-10-19,0.4214857142857143,interpolato_inaffidabile,15,
P093,2024-10-24,0.3736571428571429,interpolato_inaffidabile,10,
P093,2024-10-29,0.3258285714285714,interpolato_inaffidabile,5,
P093,2024-11-03,0.278,osservato,0,0.278
P093,2024-11-08,0.2837,interpolato_inaffidabile,5,
P093,2024-11-13,0.2894,osservato,0,0.2894
P093,2024-11-18,0.2875,interpolato_inaffidabile,5,
P093,2024-11-23,0.2856,osservato,0,0.2856
P093,2024-11-28,0.27554285714285714,interpolato_inaffidabile,5,
P093,2024-12-03,0.2654857142857143,interpolato_inaffidabile,10,
P093,2024-12-08,0.25542857142857145,interpolato_inaffidabile,15,
P093,2024-12-13,0.24537142857142857,interpolato_inaffidabile,15,
P093,2024-12-18,0.23531428571428573,interpolato_inaffidabile,10,
P093,2024-12-23,0.22525714285714288,interpolato_inaffidabile,5,
P093,2024-12-28,0.2152,osservato,0,0.2152
P093,2025-01-02,0.23723333333333332,interpolato_inaffidabile,5,
P093,2025-01-07,0.25926666666666665,interpolato_inaffidabile,5,
P093,2025-01-12,0.2813,osservato,0,0.2813
P093,2025-01-17,0.2624,osservato,0,0.2624
P093,2025-01-22,0.26195,interpolato_inaffidabile,5,
P093,2025-01-27,0.2615,interpolato_inaffidabile,10,
P093,2025-02-01,0.26105,interpolato_inaffidabile,5,
P093,2025-02-06,0.2606,osservato,0,0.2606
P093,2025-02-11,0.26744999999999997,interpolato_inaffidabile,5,
P093,2025-02-16,0.2743,osservato,0,0.2743
P093,2025-02-21,0.2054,osservato,0,0.2054
P093,2025-02-26,0.2298,interpolato_inaffidabile,5,
P093,2025-03-03,0.2542,osservato,0,0.2542
P093,2025-03-08,0.33585,interpolato_inaffidabile,5,
P093,2025-03-13,0.4175,osservato,0,0.4175
P093,2025-03-15,0.38504,interpolato_inaffidabile,2,
P093,2025-03-18,0.33635,interpolato_inaffidabile,5,
P093,2025-03-23,0.2552,osservato,0,0.2552
P093,2025-03-25,0.1684,osservato,0,0.1684
P093,2025-03-28,0.18772,interpolato_inaffidabile,3,
P093,2025-04-02,0.21992,interpolato_inaffidabile,2,
P093,2025-04-04,0.2328,osservato,0,0.2328
P093,2025-04-07,0.2018625,interpolato_inaffidabile,3,
P093,2025-04-12,0.1503,osservato,0,0.1503
P093,2025-04-14,0.16641999999999998,interpolato_inaffidabile,2,
P093,2025-04-17,0.1906,osservato,0,0.1906
P093,2025-04-22,0.1899,osservato,0,0.1899
P093,2025-04-24,0.163,osservato,0,0.163
P093,2025-04-27,0.1591,osservato,0,0.1591
P093,2025-05-02,0.1593,osservato,0,0.1593
P093,2025-05-04,0.15608,interpolato_inaffidabile,2,
P093,2025-05-07,0.15125,interpolato_inaffidabile,5,
P093,2025-05-12,0.1432,osservato,0,0.1432
P093,2025-05-14,0.1434,osservato,0,0.1434
P093,2025-05-17,0.1751,osservato,0,0.1751
P093,2025-05-22,0.26295714285714283,interpolato_inaffidabile,2,
P093,2025-05-24,0.2981,osservato,0,0.2981
P093,2025-05-27,0.23015,interpolato_inaffidabile,3,
P093,2025-06-01,0.1169,osservato,0,0.1169
P093,2025-06-03,0.1231,osservato,0,0.1231
P093,2025-06-11,-0.0503,osservato,0,-0.0503
P093,2025-06-13,0.02234,interpolato_inaffidabile,2,
P093,2025-06-16,0.1313,osservato,0,0.1313
P093,2025-06-21,0.1412,osservato,0,0.1412
P093,2025-06-23,0.1035,osservato,0,0.1035
P093,2025-06-26,0.1055,osservato,0,0.1055
P093,2025-07-01,0.1159,osservato,0,0.1159
